row_type,hypothesis_id,symbol,asset_class,state,horizon_bars,segment,partition,reason_signature,momentum_state,sampling_view,count,sample_count,mean_forward_return,median_forward_return,min_forward_return,max_forward_return,positive_count,negative_count,zero_count,episode_count,mean_delta,median_delta,delta_reference,length_min,length_median,length_max,share_largest_episode,share_three_largest,mean_delta_sign,median_delta_sign,timestamp,bars_since_previous_cross,status_h1,return_h1,status_h5,return_h5,status_h20,return_h20
class_signs,trend_crossover,IWM,equity,bearish,1,,,,,,30,,,,,,,,,,0.0004405322776272956,-7.095074641605414e-05,matched_unconditional,,,,,,+,-,,,,,,,,
class_signs,trend_crossover,TLT,treasury,bearish,1,,,,,,29,,,,,,,,,,0.0009774412106300367,0.0019513698474163954,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,GLD,gold,bearish,1,,,,,,28,,,,,,,,,,0.0005659778976079595,8.35120847375026e-05,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,,equity,bearish,1,,,,,,3,,,,,,,,,,,,matched_unconditional,,,,,,+-+,+--,,,,,,,,
class_signs,trend_crossover,,gold,bearish,1,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,,treasury,bearish,1,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,SPY,equity,bearish,5,,,,,,25,,,,,,,,,,-0.005961584470345525,0.0026017097276820333,matched_unconditional,,,,,,-,+,,,,,,,,
class_signs,trend_crossover,QQQ,equity,bearish,5,,,,,,25,,,,,,,,,,-0.006268428465484387,-0.004086340156768897,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,IWM,equity,bearish,5,,,,,,30,,,,,,,,,,-0.004165406114104875,0.002548583329228249,matched_unconditional,,,,,,-,+,,,,,,,,
class_signs,trend_crossover,TLT,treasury,bearish,5,,,,,,29,,,,,,,,,,-0.0019191504765713172,0.0018914406999503974,matched_unconditional,,,,,,-,+,,,,,,,,
class_signs,trend_crossover,GLD,gold,bearish,5,,,,,,28,,,,,,,,,,-0.0011768352878310808,-0.0013077516068376593,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,,equity,bearish,5,,,,,,3,,,,,,,,,,,,matched_unconditional,,,,,,---,+-+,,,,,,,,
class_signs,trend_crossover,,gold,bearish,5,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,,treasury,bearish,5,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,-,+,,,,,,,,
class_signs,trend_crossover,SPY,equity,bearish,20,,,,,,25,,,,,,,,,,-0.01445424854037753,-0.019317440377910056,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,QQQ,equity,bearish,20,,,,,,25,,,,,,,,,,0.0012643221267485232,0.008975502546221481,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,IWM,equity,bearish,20,,,,,,30,,,,,,,,,,-0.001516620237619639,0.01571939025372804,matched_unconditional,,,,,,-,+,,,,,,,,
class_signs,trend_crossover,TLT,treasury,bearish,20,,,,,,29,,,,,,,,,,0.0036994490163398206,0.006625151902286297,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,GLD,gold,bearish,20,,,,,,28,,,,,,,,,,0.004500701477706169,-0.003287230621298598,matched_unconditional,,,,,,+,-,,,,,,,,
class_signs,trend_crossover,,equity,bearish,20,,,,,,3,,,,,,,,,,,,matched_unconditional,,,,,,-+-,-++,,,,,,,,
class_signs,trend_crossover,,gold,bearish,20,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,+,-,,,,,,,,
class_signs,trend_crossover,,treasury,bearish,20,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,SPY,equity,neutral,1,,,,,,2466,,,,,,,,,,-3.542461051509325e-05,-9.889169968801959e-06,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,QQQ,equity,neutral,1,,,,,,2466,,,,,,,,,,2.5753854614807032e-05,2.271509870710453e-05,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,IWM,equity,neutral,1,,,,,,2457,,,,,,,,,,-1.6367871302758636e-05,-4.123831207358819e-05,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,TLT,treasury,neutral,1,,,,,,2459,,,,,,,,,,-1.5872299249704362e-05,-1.1305077310952427e-06,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,GLD,gold,neutral,1,,,,,,2461,,,,,,,,,,-4.715448831704792e-06,-7.022114556498593e-09,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,,equity,neutral,1,,,,,,3,,,,,,,,,,,,matched_unconditional,,,,,,-+-,-+-,,,,,,,,
class_signs,trend_crossover,,gold,neutral,1,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,,treasury,neutral,1,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,SPY,equity,neutral,5,,,,,,2466,,,,,,,,,,7.510028926230794e-05,-5.432567024343804e-06,matched_unconditional,,,,,,+,-,,,,,,,,
class_signs,trend_crossover,QQQ,equity,neutral,5,,,,,,2466,,,,,,,,,,6.233115068234301e-05,2.5655575077498938e-05,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,IWM,equity,neutral,5,,,,,,2457,,,,,,,,,,-3.2460002617664546e-08,-0.0002156556548243982,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,TLT,treasury,neutral,5,,,,,,2459,,,,,,,,,,-3.202080850534466e-05,-0.00010697639554702043,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,GLD,gold,neutral,5,,,,,,2461,,,,,,,,,,6.093958449504273e-05,0.000211198748115482,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,,equity,neutral,5,,,,,,3,,,,,,,,,,,,matched_unconditional,,,,,,++-,-+-,,,,,,,,
class_signs,trend_crossover,,gold,neutral,5,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,,treasury,neutral,5,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,SPY,equity,neutral,20,,,,,,2466,,,,,,,,,,0.00017601243760634842,0.00011230299513531605,matched_unconditional,,,,,,+,+,,,,,,,,
class_signs,trend_crossover,QQQ,equity,neutral,20,,,,,,2466,,,,,,,,,,2.8242634152153903e-05,-7.82125220776253e-05,matched_unconditional,,,,,,+,-,,,,,,,,
class_signs,trend_crossover,IWM,equity,neutral,20,,,,,,2457,,,,,,,,,,-5.9894273892529756e-05,-9.681015509821478e-05,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,TLT,treasury,neutral,20,,,,,,2459,,,,,,,,,,-6.146608244671269e-05,-0.00028031225917335423,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,GLD,gold,neutral,20,,,,,,2461,,,,,,,,,,-9.227588153682027e-05,-6.9596714016295635e-06,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,,equity,neutral,20,,,,,,3,,,,,,,,,,,,matched_unconditional,,,,,,++-,+--,,,,,,,,
class_signs,trend_crossover,,gold,neutral,20,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,-,-,,,,,,,,
class_signs,trend_crossover,,treasury,neutral,20,,,,,,1,,,,,,,,,,,,matched_unconditional,,,,,,-,-,,,,,,,,
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-08T05:00:00+00:00,,evaluated,-0.010416637403403484,evaluated,-0.03575576473962838,evaluated,-0.00411817281909832
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-17T05:00:00+00:00,26,evaluated,0.00224173048027132,evaluated,0.010254668791999766,evaluated,-0.00810835122841036
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-02T04:00:00+00:00,32,evaluated,0.011978413460366877,evaluated,0.022739437502934834,evaluated,0.02605057326150706
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-09T04:00:00+00:00,4,evaluated,0.00401527892038378,evaluated,0.005592725554555145,evaluated,-0.0015774466341714755
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-14T04:00:00+00:00,3,evaluated,0.0018090436491438044,evaluated,-0.0021423325003775417,evaluated,-0.0003332888512336263
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-28T04:00:00+00:00,10,evaluated,0.0009507639476808993,evaluated,-0.00698769432344315,evaluated,0.011075732685912554
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-24T04:00:00+00:00,40,evaluated,-0.005874019219857418,evaluated,-0.01705355755295579,evaluated,-0.004358187594192819
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-05T04:00:00+00:00,29,evaluated,-0.009225294805052964,evaluated,-0.006514789866027604,evaluated,-0.07075938037516061
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-18T04:00:00+00:00,9,evaluated,-0.0036825722280254825,evaluated,-0.10435693934476165,evaluated,-0.04261324701403102
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-22T04:00:00+00:00,46,evaluated,0.0012544970173025138,evaluated,0.0076236517783097035,evaluated,0.006272632336587813
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-22T05:00:00+00:00,42,evaluated,0.006497639431292779,evaluated,0.0060578934954576,evaluated,-0.06922662562868243
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09T05:00:00+00:00,52,evaluated,-0.002100487165593079,evaluated,0.016903328218327296,evaluated,0.019953941290292487
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-25T04:00:00+00:00,54,evaluated,-0.00047749284926412727,evaluated,0.007018722324138471,evaluated,0.006541229474874344
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-27T04:00:00+00:00,2,evaluated,-0.0034194587245982566,evaluated,0.0037519403214374414,evaluated,-0.052051631754166494
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-19T04:00:00+00:00,78,evaluated,-0.0046173474943091986,evaluated,-0.0007928649132118437,evaluated,-0.009467836129959495
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-22T05:00:00+00:00,46,evaluated,0.003273030433162294,evaluated,0.0018183887764453566,evaluated,0.026320613952976135
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-13T04:00:00+00:00,97,evaluated,0.006263166359420147,evaluated,0.006348915634953434,evaluated,0.025181223893518512
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-05T04:00:00+00:00,15,evaluated,-0.0003753757576251404,evaluated,-0.0032116966526003488,evaluated,0.01768511154604413
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-07T04:00:00+00:00,86,evaluated,0.00016228014119978873,evaluated,0.014399298890374057,evaluated,0.032935874896989015
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-08T04:00:00+00:00,1,evaluated,0.004717035395113367,evaluated,0.004636386011939608,evaluated,0.025520085479733723
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-23T05:00:00+00:00,115,evaluated,0.007139496513588028,evaluated,-0.024825159588810708,evaluated,-0.06479906265145152
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-17T04:00:00+00:00,58,evaluated,-0.0010676995439777848,evaluated,0.0043442776562607754,evaluated,0.020285729565850952
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-16T04:00:00+00:00,105,evaluated,3.569307351969364e-05,evaluated,-0.024354646378491496,evaluated,-0.02988163175673686
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-01T05:00:00+00:00,73,evaluated,0.006849084461308497,evaluated,0.0013328491676161125,evaluated,0.03439342878357654
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-29T04:00:00+00:00,80,evaluated,-0.00028657725077396723,evaluated,0.013793867312436703,evaluated,0.04070085796046219
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-27T04:00:00+00:00,21,evaluated,0.0014355507793102351,evaluated,0.020097085079878285,evaluated,0.03223058181059213
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-15T04:00:00+00:00,34,evaluated,0.008272811457343154,evaluated,0.020524902749724516,evaluated,0.05099827140211799
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T04:00:00+00:00,23,evaluated,-0.0014924293067126726,evaluated,-0.012967212807808437,evaluated,-0.010380409562842474
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-03T05:00:00+00:00,114,evaluated,0.02201747792330533,evaluated,-0.0578204036710418,evaluated,-0.1580099173158248
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-30T04:00:00+00:00,41,evaluated,-0.008832459553592575,evaluated,0.008306737014011523,evaluated,0.06662931523008031
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30T04:00:00+00:00,106,evaluated,-0.0019248242227637435,evaluated,0.00909119992307561,evaluated,-0.03266308951865027
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-21T04:00:00+00:00,15,evaluated,0.004811039006281659,evaluated,-0.04752737403512497,evaluated,0.038838370819015644
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30T04:00:00+00:00,237,evaluated,0.0075641077658943345,evaluated,0.01781983498075701,evaluated,0.0634368082995802
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-29T04:00:00+00:00,21,evaluated,-0.0005648039429534402,evaluated,0.017879668052543485,evaluated,0.009341773679300891
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-25T05:00:00+00:00,59,evaluated,-0.016654556901344097,evaluated,0.027750070231560953,evaluated,-0.042589374118902956
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-04T04:00:00+00:00,48,evaluated,-0.009204346096767457,evaluated,-0.03361009567229212,evaluated,-0.08532137479403046
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-02T04:00:00+00:00,19,evaluated,0.003301113430881353,evaluated,-0.04057732570691708,evaluated,-0.005011968484852747
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-02T04:00:00+00:00,63,evaluated,0.010114610132907265,evaluated,0.0025591477986508515,evaluated,-0.02946623616277333
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-16T04:00:00+00:00,32,evaluated,0.016454711104099795,evaluated,-0.03743524614925753,evaluated,-0.06443259627894082
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-11T05:00:00+00:00,40,evaluated,-0.003882439698240203,evaluated,-0.001588274282751101,evaluated,0.0057732277612556615
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-03T05:00:00+00:00,34,evaluated,0.0015136935668103035,evaluated,0.019312057095699497,evaluated,0.07208099495047882
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-30T05:00:00+00:00,18,evaluated,0.013337337118619619,evaluated,0.021688683428193745,evaluated,-0.01214069019496622
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-14T04:00:00+00:00,30,evaluated,0.00878484542790714,evaluated,0.03374015527593688,evaluated,0.05742561948569702
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-14T04:00:00+00:00,22,evaluated,0.0038072782763269863,evaluated,-0.0004122096955864185,evaluated,-0.0018915022638230639
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-28T04:00:00+00:00,93,evaluated,0.014706901288577434,evaluated,0.01488760065233774,evaluated,-0.03788543825800572
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-20T05:00:00+00:00,59,evaluated,0.0001985885064326176,evaluated,0.0038616003095528484,evaluated,0.047795586769439735
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-25T04:00:00+00:00,107,evaluated,0.0037721015880050057,evaluated,-0.002606906898997674,evaluated,0.03872818333714334
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-20T04:00:00+00:00,17,evaluated,0.0039297837431173654,evaluated,0.001001300318137499,evaluated,0.03629451306337694
crossover_event,trend_crossover,SPY,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-09T04:00:00+00:00,56,evaluated,-0.0017596121426833866,evaluated,0.03762560558432648,evaluated,0.022837368581788642
crossover_event,trend_crossover,SPY,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-03T04:00:00+00:00,16,evaluated,0.0013631406458745055,evaluated,-0.002562766536538974,evaluated,0.033478703201528015
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-08T05:00:00+00:00,,evaluated,-0.009650646337518887,evaluated,-0.03831307774052417,evaluated,-0.004728869717967932
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-17T05:00:00+00:00,26,evaluated,0.0026198205079244197,evaluated,0.01609282620605712,evaluated,-9.351148103264872e-05
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-17T04:00:00+00:00,42,evaluated,0.009949291810445793,evaluated,0.03754458387109927,evaluated,0.028533892335308675
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-28T04:00:00+00:00,7,evaluated,-0.0007310776828253207,evaluated,-0.018093789193199372,evaluated,0.013981529516860602
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30T04:00:00+00:00,44,evaluated,-0.0019420983058058283,evaluated,-0.018866188544759854,evaluated,0.03162864963664602
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-28T04:00:00+00:00,19,evaluated,0.0016162368747119071,evaluated,0.0001795514283313704,evaluated,-0.11924222035721344
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-25T04:00:00+00:00,20,evaluated,0.020503166735295508,evaluated,0.0008914814590068598,evaluated,0.031893831714568055
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-22T04:00:00+00:00,41,evaluated,0.0010651084083699303,evaluated,0.010473927191767984,evaluated,0.009320037175859053
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-30T05:00:00+00:00,47,evaluated,-0.008948366365314486,evaluated,-0.07087799951561757,evaluated,-0.07743426313887225
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11T05:00:00+00:00,49,evaluated,0.005467073721139748,evaluated,0.012065288461455381,evaluated,0.02365917827196684
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-12T04:00:00+00:00,43,evaluated,-0.002835567515164006,evaluated,-0.004631431748866266,evaluated,0.029678632316412434
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-10T04:00:00+00:00,20,evaluated,-0.0026772610445382483,evaluated,-0.01689440395319841,evaluated,0.024095278966994593
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-06T04:00:00+00:00,17,evaluated,0.0020295315277334414,evaluated,0.026014756966133312,evaluated,0.06402209146053295
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-14T04:00:00+00:00,6,evaluated,-0.003920124914344347,evaluated,0.008374932816260117,evaluated,0.04347830520039353
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-04T04:00:00+00:00,80,evaluated,0.007446537589913316,evaluated,0.002684260054744758,evaluated,0.00961122721346741
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-09T05:00:00+00:00,24,evaluated,-8.407275891264554e-05,evaluated,0.005295429494442505,evaluated,0.03051187035531666
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-07T04:00:00+00:00,143,evaluated,0.005875934151105433,evaluated,0.03097561715351249,evaluated,0.04207462848143351
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-25T04:00:00+00:00,12,evaluated,0.0007598826645878187,evaluated,-0.008289561990730276,evaluated,-0.010776441128699243
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-05T04:00:00+00:00,175,evaluated,-0.014161630984714346,evaluated,0.02095922538214201,evaluated,0.01837863846428678
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-15T04:00:00+00:00,28,evaluated,0.005294779041219,evaluated,0.0005354056746464941,evaluated,0.045987335086791425
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-12T04:00:00+00:00,105,evaluated,-0.008635081123857025,evaluated,-0.003972151371468224,evaluated,-0.01260723249532536
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-30T05:00:00+00:00,73,evaluated,0.008758288785815083,evaluated,0.022915461272652538,evaluated,0.03893224722241073
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-28T04:00:00+00:00,81,evaluated,-0.002040935492926166,evaluated,-0.008390474134929438,evaluated,0.048415405157226754
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-01T04:00:00+00:00,24,evaluated,0.004281171097562542,evaluated,0.007716737512773797,evaluated,0.024207198229012628
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-19T04:00:00+00:00,34,evaluated,-0.005267107138760441,evaluated,-0.016705678216049846,evaluated,0.024686099297239972
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-20T04:00:00+00:00,23,evaluated,0.0007354454150008127,evaluated,-0.017493180397025077,evaluated,0.006986771521277024
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-10T04:00:00+00:00,117,evaluated,-0.020717355186174014,evaluated,-0.08633060540229243,evaluated,-0.014798154585956791
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-27T04:00:00+00:00,33,evaluated,-0.02678081689706513,evaluated,-0.009663197279312752,evaluated,0.053929622524027776
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-01T04:00:00+00:00,110,evaluated,-0.006195172535107374,evaluated,0.019527624313362857,evaluated,0.0013405754999407105
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16T04:00:00+00:00,11,evaluated,-0.02303006184828804,evaluated,-0.019794141599718262,evaluated,0.0015146905442464664
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-11T05:00:00+00:00,99,evaluated,0.005097833996657419,evaluated,-0.005798690153515529,evaluated,0.07407761768024401
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-13T04:00:00+00:00,22,evaluated,-0.012732862726053673,evaluated,-0.01302626481414182,evaluated,-0.04559192684949642
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-26T04:00:00+00:00,31,evaluated,-0.0023676342288185825,evaluated,-0.010998930919901895,evaluated,0.048610904690169265
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-16T04:00:00+00:00,14,evaluated,0.015795496949454035,evaluated,0.022854925392748804,evaluated,0.06044647386293356
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05T04:00:00+00:00,77,evaluated,0.015787469124092457,evaluated,0.00864219439735936,evaluated,0.098762998607282
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-02T04:00:00+00:00,20,evaluated,0.009318457185375939,evaluated,0.014812013122989853,evaluated,-0.006237948278598582
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-07T05:00:00+00:00,46,evaluated,0.014113382220730664,evaluated,0.013846652633238143,evaluated,-0.05253188745704929
crossover_event,trend_crossover,QQQ,equity,bullish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-05T04:00:00+00:00,60,evaluated,-0.006720045471320879,evaluated,-0.04555034997179919,evaluated,-0.07324613592022411
crossover_event,trend_crossover,QQQ,equity,bearish,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-28T04:00:00+00:00,16,evaluated,-0.032283014559627676,evaluated,-0.03305533457993126,evaluated,-0.07528583477216277
